# Content anchors for `file:line` citations in docs. GENERATED — run
# `make regen-doc-links`, never hand-edit. See scripts/doc_cite_anchors.py.
#
# doc	cited-path	line	resolved-path	line-hash	context-hash
CLAUDE.md	app_globals.h	149	include/app_globals.h	17aedc246413	015cf811cb2e
docs/devel/architecture/01-declarative-ui.md	ui_xml/components/buffer_status_modal.xml	35	ui_xml/components/buffer_status_modal.xml	2d49971a8a24	bbaafec3f3da
docs/devel/architecture/01-declarative-ui.md	ui_xml/hidden_network_modal.xml	31	ui_xml/hidden_network_modal.xml	458db2b43928	d852bf9be92e
docs/devel/architecture/01-declarative-ui.md	ui_xml/overlay_panel.xml	7	ui_xml/overlay_panel.xml	75a916775bfc	f7629ca6d33a
docs/devel/architecture/01-declarative-ui.md	ui_xml/setting_group_header.xml	29	ui_xml/setting_group_header.xml	0aab99d13ca0	9ec49a95b294
docs/devel/architecture/02-subjects-dataflow.md	application.cpp	4923	src/application/application.cpp	b363d083a463	dc2217c10453
docs/devel/architecture/02-subjects-dataflow.md	include/ams_state.h	1379	include/ams_state.h	429a557ebea0	0e2efe43a583
docs/devel/architecture/02-subjects-dataflow.md	include/observer_factory.h	332	include/observer_factory.h	6b9015a09104	7714348af27f
docs/devel/architecture/02-subjects-dataflow.md	include/printer_state.h	364	include/printer_state.h	355b3abd90cb	af8deeebed2c
docs/devel/architecture/02-subjects-dataflow.md	include/state/subject_macros.h	65	include/state/subject_macros.h	929982e5d6d3	1b39950cabdf
docs/devel/architecture/02-subjects-dataflow.md	include/state/subject_macros.h	129	include/state/subject_macros.h	143bf228ea1b	2c9920522e07
docs/devel/architecture/02-subjects-dataflow.md	include/static_subject_registry.h	24	include/static_subject_registry.h	54f37849848b	99e33cedf57a
docs/devel/architecture/02-subjects-dataflow.md	include/ui_observer_guard.h	34	include/ui_observer_guard.h	92a2c9076baa	46fc9b602173
docs/devel/architecture/02-subjects-dataflow.md	include/ui_update_queue.h	94	include/ui_update_queue.h	b85b3a29d47e	464d9f48ff02
docs/devel/architecture/02-subjects-dataflow.md	lib/lvgl/src/core/lv_observer.c	122	lib/lvgl/src/core/lv_observer.c	0c35b4dfa672	143da9f15d9b
docs/devel/architecture/02-subjects-dataflow.md	lib/lvgl/src/core/lv_observer.c	139	lib/lvgl/src/core/lv_observer.c	f6564c822098	edfa84c47139
docs/devel/architecture/02-subjects-dataflow.md	printer_state.cpp	133	src/printer/printer_state.cpp	279e082c1688	27e31d8e9bd2
docs/devel/architecture/02-subjects-dataflow.md	printer_state.cpp	711	src/printer/printer_state.cpp	580ec0304e8b	b8008617338e
docs/devel/architecture/02-subjects-dataflow.md	printer_temperature_state.cpp	373	src/printer/printer_temperature_state.cpp	d66f587e6d53	15e8b0267850
docs/devel/architecture/02-subjects-dataflow.md	src/application/application.cpp	750	src/application/application.cpp	d45f9f462572	f8b9de548fef
docs/devel/architecture/02-subjects-dataflow.md	src/application/application.cpp	4030	src/application/application.cpp	d01f57687fa2	02e35d842e8e
docs/devel/architecture/02-subjects-dataflow.md	src/application/application.cpp	4172	src/application/application.cpp	b2224eebe24d	5ab4a4ab3d6b
docs/devel/architecture/02-subjects-dataflow.md	src/application/application.cpp	4175	src/application/application.cpp	a3aa3f68448a	1b4f2254540f
docs/devel/architecture/02-subjects-dataflow.md	src/application/display_manager.cpp	385	src/application/display_manager.cpp	d8d05bc64397	a6cc08cb98da
docs/devel/architecture/02-subjects-dataflow.md	src/application/moonraker_manager.cpp	252	src/application/moonraker_manager.cpp	7d5a61ed52bf	0f2d1c4ea813
docs/devel/architecture/02-subjects-dataflow.md	src/application/moonraker_manager.cpp	312	src/application/moonraker_manager.cpp	fc12da36497f	181dc31366ef
docs/devel/architecture/02-subjects-dataflow.md	src/application/moonraker_manager.cpp	616	src/application/moonraker_manager.cpp	e7b34c719067	3d4cc3fb8869
docs/devel/architecture/02-subjects-dataflow.md	src/application/moonraker_manager.cpp	617	src/application/moonraker_manager.cpp	747626c3f434	3945d9927f11
docs/devel/architecture/02-subjects-dataflow.md	src/application/subject_initializer.cpp	294	src/application/subject_initializer.cpp	e90078f2e1d6	5ca819fa7493
docs/devel/architecture/02-subjects-dataflow.md	src/printer/printer_calibration_state.cpp	42	src/printer/printer_calibration_state.cpp	b7e3090c49ea	38b6df11186a
docs/devel/architecture/02-subjects-dataflow.md	src/printer/printer_network_state.cpp	109	src/printer/printer_network_state.cpp	f252c89917b2	57df23974030
docs/devel/architecture/02-subjects-dataflow.md	src/printer/printer_state.cpp	296	src/printer/printer_state.cpp	25e7329fd7fd	5d7e9051befc
docs/devel/architecture/02-subjects-dataflow.md	src/printer/printer_state.cpp	321	src/printer/printer_state.cpp	711f248f1a77	3914b89142bf
docs/devel/architecture/02-subjects-dataflow.md	src/printer/printer_state.cpp	354	src/printer/printer_state.cpp	c70a6ee4ea2e	bed560b9eab4
docs/devel/architecture/02-subjects-dataflow.md	src/printer/printer_state.cpp	385	src/printer/printer_state.cpp	1e4f9a5f9756	6a033d196b4a
docs/devel/architecture/02-subjects-dataflow.md	src/printer/printer_state.cpp	669	src/printer/printer_state.cpp	a6c54176b447	a88b8b7ce8f9
docs/devel/architecture/02-subjects-dataflow.md	src/printer/printer_temperature_state.cpp	141	src/printer/printer_temperature_state.cpp	36a5ce95fac9	880bd9ffe4f0
docs/devel/architecture/02-subjects-dataflow.md	src/printer/printer_temperature_state.cpp	368	src/printer/printer_temperature_state.cpp	1ab4ffd7da9b	ecafa5b57699
docs/devel/architecture/02-subjects-dataflow.md	src/printer/printer_temperature_state.cpp	373	src/printer/printer_temperature_state.cpp	d66f587e6d53	15e8b0267850
docs/devel/architecture/02-subjects-dataflow.md	src/ui/panel_widgets/fan_stack_widget.cpp	658	src/ui/panel_widgets/fan_stack_widget.cpp	8c55135bb590	11672b009fb1
docs/devel/architecture/02-subjects-dataflow.md	ui_xml/portrait/print_status_panel.xml	123	ui_xml/portrait/print_status_panel.xml	bc9328dd426b	ea4f0f12d06d
docs/devel/architecture/02-subjects-dataflow.md	ui_xml/temp_graph_overlay.xml	250	ui_xml/temp_graph_overlay.xml	e3fe02051d83	a6bdfbe37303
docs/devel/architecture/03-threading-lifetime.md	application.cpp	4152	src/application/application.cpp	3e361a7b53dd	a644d4ebd7ef
docs/devel/architecture/03-threading-lifetime.md	crash_reporter.cpp	917	src/system/crash_reporter.cpp	3df419566303	f62e2565d350
docs/devel/architecture/03-threading-lifetime.md	include/async_lifetime_guard.h	63	include/async_lifetime_guard.h	4104c638271a	ea2a9dc41a97
docs/devel/architecture/03-threading-lifetime.md	include/async_lifetime_guard.h	115	include/async_lifetime_guard.h	f70d45e1425a	b373782ada2b
docs/devel/architecture/03-threading-lifetime.md	include/async_lifetime_guard.h	237	include/async_lifetime_guard.h	9f71d66bb610	6bed60abe0e5
docs/devel/architecture/03-threading-lifetime.md	include/http_executor.h	33	include/http_executor.h	37493168e00e	8f746d07b4f8
docs/devel/architecture/03-threading-lifetime.md	include/http_executor.h	87	include/http_executor.h	03b7db36cd87	5da6f7be74ef
docs/devel/architecture/03-threading-lifetime.md	include/moonraker_client.h	78	include/moonraker_client.h	56e0d5e200c7	362de559c33a
docs/devel/architecture/03-threading-lifetime.md	include/overlay_base.h	88	include/overlay_base.h	6e3789e358d3	ae7902ff2bfb
docs/devel/architecture/03-threading-lifetime.md	include/ui_modal.h	97	include/ui_modal.h	f08d448ca6ed	3d21583bd125
docs/devel/architecture/03-threading-lifetime.md	include/ui_observer_guard.h	40	include/ui_observer_guard.h	a97d24514272	760fa7601f78
docs/devel/architecture/03-threading-lifetime.md	include/ui_observer_guard.h	136	include/ui_observer_guard.h	374401388dc5	790d430eb812
docs/devel/architecture/03-threading-lifetime.md	include/ui_timer_guard.h	18	include/ui_timer_guard.h	5e0644b50c91	0d7338fec80e
docs/devel/architecture/03-threading-lifetime.md	include/ui_timer_guard.h	33	include/ui_timer_guard.h	f435f8003e31	9cebbb148867
docs/devel/architecture/03-threading-lifetime.md	include/ui_update_queue.h	94	include/ui_update_queue.h	b85b3a29d47e	464d9f48ff02
docs/devel/architecture/03-threading-lifetime.md	include/ui_update_queue.h	119	include/ui_update_queue.h	18f71965fe19	6aa5497e408f
docs/devel/architecture/03-threading-lifetime.md	include/ui_utils.h	96	include/ui_utils.h	0f234a8e9aef	98c17a126296
docs/devel/architecture/03-threading-lifetime.md	include/ui_utils.h	200	include/ui_utils.h	508062ccc15d	ad71faa40aff
docs/devel/architecture/03-threading-lifetime.md	src/api/wifi_manager.cpp	821	src/api/wifi_manager.cpp	ec048226cc24	34defac0545a
docs/devel/architecture/03-threading-lifetime.md	src/application/application.cpp	4030	src/application/application.cpp	d01f57687fa2	02e35d842e8e
docs/devel/architecture/03-threading-lifetime.md	src/bluetooth/bt_bus_thread.h	19	src/bluetooth/bt_bus_thread.h	c6bc333f5acf	fcbf1ca472ee
docs/devel/architecture/03-threading-lifetime.md	src/printer/detection_manager.cpp	26	src/printer/detection_manager.cpp	f5ed4358790f	6fcdb5737545
docs/devel/architecture/03-threading-lifetime.md	src/printer/printer_state.cpp	651	src/printer/printer_state.cpp	b066e4359a3e	74566b72207a
docs/devel/architecture/03-threading-lifetime.md	src/system/update_checker.cpp	1350	src/system/update_checker.cpp	a8747d3eeafc	741694f9fba4
docs/devel/architecture/03-threading-lifetime.md	src/system/update_checker.cpp	2580	src/system/update_checker.cpp	7a48fd8f6124	d0b8ba76dbed
docs/devel/architecture/03-threading-lifetime.md	src/ui/ui_screensaver.cpp	174	src/ui/ui_screensaver.cpp	620816689406	b8e8c5c9411c
docs/devel/architecture/04-moonraker.md	include/app_globals.h	33	include/app_globals.h	98f87852a4bf	b1efa6deae27
docs/devel/architecture/04-moonraker.md	include/app_globals.h	52	include/app_globals.h	77573306d533	f76362dfdc56
docs/devel/architecture/04-moonraker.md	include/app_globals.h	67	include/app_globals.h	d7ad90e90b4c	331ce39d1df9
docs/devel/architecture/04-moonraker.md	include/connection_state.h	14	include/connection_state.h	52c43bf3ec01	549b868cea1e
docs/devel/architecture/04-moonraker.md	include/http_executor.h	87	include/http_executor.h	03b7db36cd87	5da6f7be74ef
docs/devel/architecture/04-moonraker.md	include/i_moonraker_api.h	45	include/i_moonraker_api.h	a7a09ad00937	5c5afb08974b
docs/devel/architecture/04-moonraker.md	include/i_moonraker_api.h	352	include/i_moonraker_api.h	977033aa8f19	597553692b6a
docs/devel/architecture/04-moonraker.md	include/i_moonraker_client.h	63	include/i_moonraker_client.h	4482987731e5	c7773456a8b4
docs/devel/architecture/04-moonraker.md	include/i_moonraker_client.h	270	include/i_moonraker_client.h	19013ad8e0da	2de11238108b
docs/devel/architecture/04-moonraker.md	include/i_moonraker_sub_apis.h	65	include/i_moonraker_sub_apis.h	17a631e422b2	5988e0c0f8f3
docs/devel/architecture/04-moonraker.md	include/moonraker_api.h	846	include/moonraker_api.h	e988b8b5ae83	ca55ff90dcdd
docs/devel/architecture/04-moonraker.md	include/moonraker_client.h	78	include/moonraker_client.h	56e0d5e200c7	362de559c33a
docs/devel/architecture/04-moonraker.md	include/moonraker_client.h	812	include/moonraker_client.h	3008e9cd722e	fbbe538ec9e3
docs/devel/architecture/04-moonraker.md	include/moonraker_manager.h	311	include/moonraker_manager.h	6c1d75cb440e	5b2ce028b96e
docs/devel/architecture/04-moonraker.md	include/moonraker_manager.h	391	include/moonraker_manager.h	93c321d2e81c	602fbce03716
docs/devel/architecture/04-moonraker.md	include/moonraker_request_tracker.h	145	include/moonraker_request_tracker.h	fcf95ace20a4	80221a83b24d
